Hour,Average,Week
2024-08-16 23:00:00,1399.2478913735715,Week 32 a 36
2024-08-17 00:00:00,1399.2478913735715,Week 32 a 36
2024-08-17 01:00:00,1399.2478913735715,Week 32 a 36
2024-08-17 02:00:00,1399.2478913735715,Week 32 a 36
2024-08-17 03:00:00,1399.2478913735715,Week 32 a 36
2024-08-17 04:00:00,1399.2478913735715,Week 32 a 36
2024-08-17 05:00:00,1399.2478913735715,Week 32 a 36
2024-08-17 06:00:00,1399.2478913735715,Week 32 a 36
2024-08-17 07:00:00,1399.2478913735715,Week 32 a 36
2024-08-17 08:00:00,1399.2478913735715,Week 32 a 36
2024-08-17 09:00:00,1399.2478913735715,Week 32 a 36
2024-08-17 10:00:00,1399.2478913735715,Week 32 a 36
2024-08-17 11:00:00,1399.2478913735715,Week 32 a 36
2024-08-17 12:00:00,1399.2478913735715,Week 32 a 36
2024-08-17 13:00:00,1399.2478913735715,Week 32 a 36
2024-08-17 14:00:00,1399.2478913735715,Week 32 a 36
2024-08-17 15:00:00,1399.2478913735715,Week 32 a 36
2024-08-17 16:00:00,1399.2478913735715,Week 32 a 36
2024-08-17 17:00:00,1399.2478913735715,Week 32 a 36
2024-08-17 18:00:00,1399.2478913735715,Week 32 a 36
2024-08-17 19:00:00,1399.2478913735715,Week 32 a 36
2024-08-17 20:00:00,1399.2478913735715,Week 32 a 36
2024-08-17 21:00:00,1399.2478913735715,Week 32 a 36
2024-08-17 22:00:00,1399.2478913735715,Week 32 a 36
2024-08-17 23:00:00,1399.2478913735715,Week 32 a 36
2024-08-18 00:00:00,1399.2478913735715,Week 32 a 36
2024-08-18 01:00:00,1399.2478913735715,Week 32 a 36
2024-08-18 02:00:00,1399.2478913735715,Week 32 a 36
2024-08-18 03:00:00,1399.2478913735715,Week 32 a 36
2024-08-18 04:00:00,1399.2478913735715,Week 32 a 36
2024-08-18 05:00:00,1399.2478913735715,Week 32 a 36
2024-08-18 06:00:00,1399.2478913735715,Week 32 a 36
2024-08-18 07:00:00,1399.2478913735715,Week 32 a 36
2024-08-18 08:00:00,1399.2478913735715,Week 32 a 36
2024-08-18 09:00:00,1396.3504555144964,Week 32 a 36
2024-08-18 10:00:00,1399.2478913735715,Week 32 a 36
2024-08-18 11:00:00,1393.5290579229822,Week 32 a 36
2024-08-18 12:00:00,1399.2478913735715,Week 32 a 36
2024-08-18 13:00:00,1399.2478913735715,Week 32 a 36
2024-08-18 14:00:00,1399.2478913735715,Week 32 a 36
2024-08-18 15:00:00,1399.2478913735715,Week 32 a 36
2024-08-18 16:00:00,1399.2478913735715,Week 32 a 36
2024-08-18 17:00:00,1399.2478913735715,Week 32 a 36
2024-08-18 18:00:00,1402.9470020871,Week 32 a 36
2024-08-18 19:00:00,1399.2478913735715,Week 32 a 36
2024-08-18 20:00:00,1399.2478913735715,Week 32 a 36
2024-08-18 21:00:00,1399.2478913735715,Week 32 a 36
2024-08-18 22:00:00,1399.2478913735715,Week 32 a 36
2024-08-18 23:00:00,1399.2478913735715,Week 32 a 36
2024-08-19 00:00:00,1399.2478913735715,Week 32 a 36
2024-08-19 01:00:00,1399.2478913735715,Week 32 a 36
2024-08-19 02:00:00,1399.2478913735715,Week 32 a 36
2024-08-19 03:00:00,1399.2478913735715,Week 32 a 36
2024-08-19 04:00:00,1399.2478913735715,Week 32 a 36
2024-08-19 05:00:00,1399.2478913735715,Week 32 a 36
2024-08-19 06:00:00,1399.2478913735715,Week 32 a 36
2024-08-19 07:00:00,1399.2478913735715,Week 32 a 36
2024-08-19 08:00:00,1399.2478913735715,Week 32 a 36
2024-08-19 09:00:00,1399.2478913735715,Week 32 a 36
2024-08-19 10:00:00,1399.2478913735715,Week 32 a 36
2024-08-19 11:00:00,1399.2478913735715,Week 32 a 36
2024-08-19 12:00:00,1399.2478913735715,Week 32 a 36
2024-08-19 13:00:00,1399.2478913735715,Week 32 a 36
2024-08-19 14:00:00,1399.2478913735715,Week 32 a 36
2024-08-19 15:00:00,1399.2478913735715,Week 32 a 36
2024-08-19 16:00:00,1399.2478913735715,Week 32 a 36
2024-08-19 17:00:00,1399.2478913735715,Week 32 a 36
2024-08-19 18:00:00,1404.932154204495,Week 32 a 36
2024-08-19 19:00:00,1399.2478913735715,Week 32 a 36
2024-08-19 20:00:00,1399.2478913735715,Week 32 a 36
2024-08-19 21:00:00,1399.2478913735715,Week 32 a 36
2024-08-19 22:00:00,1399.2478913735715,Week 32 a 36
2024-08-19 23:00:00,1399.2478913735715,Week 32 a 36
2024-08-20 00:00:00,1399.2478913735715,Week 32 a 36
2024-08-20 01:00:00,1399.2478913735715,Week 32 a 36
2024-08-20 02:00:00,1399.2478913735715,Week 32 a 36
2024-08-20 03:00:00,1399.2478913735715,Week 32 a 36
2024-08-20 04:00:00,1399.2478913735715,Week 32 a 36
2024-08-20 05:00:00,1399.2478913735715,Week 32 a 36
2024-08-20 06:00:00,1399.2478913735715,Week 32 a 36
2024-08-20 07:00:00,1399.2478913735715,Week 32 a 36
2024-08-20 08:00:00,1399.2478913735715,Week 32 a 36
2024-08-20 09:00:00,1399.2478913735715,Week 32 a 36
2024-08-20 10:00:00,1399.2478913735715,Week 32 a 36
2024-08-20 11:00:00,1400.9179731615804,Week 32 a 36
2024-08-20 12:00:00,1399.2478913735715,Week 32 a 36
2024-08-20 13:00:00,1399.2478913735715,Week 32 a 36
2024-08-20 14:00:00,1399.2478913735715,Week 32 a 36
2024-08-20 15:00:00,1399.2478913735715,Week 32 a 36
2024-08-20 16:00:00,1399.2478913735715,Week 32 a 36
2024-08-20 17:00:00,1399.2478913735715,Week 32 a 36
2024-08-20 18:00:00,1396.7495704744576,Week 32 a 36
2024-08-20 19:00:00,1399.2478913735715,Week 32 a 36
2024-08-20 20:00:00,1399.2478913735715,Week 32 a 36
2024-08-20 21:00:00,1399.2478913735715,Week 32 a 36
2024-08-20 22:00:00,1399.2478913735715,Week 32 a 36
2024-08-20 23:00:00,1399.2478913735715,Week 32 a 36
2024-08-21 00:00:00,1399.2478913735715,Week 32 a 36
2024-08-21 01:00:00,1399.2478913735715,Week 32 a 36
2024-08-21 02:00:00,1399.2478913735715,Week 32 a 36
2024-08-21 03:00:00,1399.2478913735715,Week 32 a 36
2024-08-21 04:00:00,1399.2478913735715,Week 32 a 36
2024-08-21 05:00:00,1399.2478913735715,Week 32 a 36
2024-08-21 06:00:00,1399.2478913735715,Week 32 a 36
2024-08-21 07:00:00,1399.2478913735715,Week 32 a 36
2024-08-21 08:00:00,1399.2478913735715,Week 32 a 36
2024-08-21 09:00:00,1399.2478913735715,Week 32 a 36
2024-08-21 10:00:00,1399.2478913735715,Week 32 a 36
2024-08-21 11:00:00,1399.2478913735715,Week 32 a 36
2024-08-21 12:00:00,1399.2478913735715,Week 32 a 36
2024-08-21 13:00:00,1399.2478913735715,Week 32 a 36
2024-08-21 14:00:00,1399.2478913735715,Week 32 a 36
2024-08-21 15:00:00,1399.2478913735715,Week 32 a 36
2024-08-21 16:00:00,1399.2478913735715,Week 32 a 36
2024-08-21 17:00:00,1399.2478913735715,Week 32 a 36
2024-08-21 18:00:00,1402.401662695018,Week 32 a 36
2024-08-21 19:00:00,1399.2478913735715,Week 32 a 36
2024-08-21 20:00:00,1399.2478913735715,Week 32 a 36
2024-08-21 21:00:00,1399.2478913735715,Week 32 a 36
2024-08-21 22:00:00,1399.2478913735715,Week 32 a 36
2024-08-21 23:00:00,1399.2478913735715,Week 32 a 36
2024-08-22 00:00:00,1396.5837225883608,Week 32 a 36
2024-08-22 01:00:00,1399.2478913735715,Week 32 a 36
2024-08-22 02:00:00,1399.2478913735715,Week 32 a 36
2024-08-22 03:00:00,1399.2478913735715,Week 32 a 36
2024-08-22 04:00:00,1399.2478913735715,Week 32 a 36
2024-08-22 05:00:00,1399.2478913735715,Week 32 a 36
2024-08-22 06:00:00,1399.2478913735715,Week 32 a 36
2024-08-22 07:00:00,1399.2478913735715,Week 32 a 36
2024-08-22 08:00:00,1399.2478913735715,Week 32 a 36
2024-08-22 09:00:00,1399.2478913735715,Week 32 a 36
2024-08-22 10:00:00,1399.2478913735715,Week 32 a 36
2024-08-22 11:00:00,1398.6030448009858,Week 32 a 36
2024-08-22 12:00:00,1399.2478913735715,Week 32 a 36
2024-08-22 13:00:00,1399.2478913735715,Week 32 a 36
2024-08-22 14:00:00,1399.2478913735715,Week 32 a 36
2024-08-22 15:00:00,1399.2478913735715,Week 32 a 36
2024-08-22 16:00:00,1399.2478913735715,Week 32 a 36
2024-08-22 17:00:00,1399.2478913735715,Week 32 a 36
2024-08-22 18:00:00,1399.2478913735715,Week 32 a 36
2024-08-22 19:00:00,1399.2478913735715,Week 32 a 36
2024-08-22 20:00:00,1399.2478913735715,Week 32 a 36
2024-08-22 21:00:00,1399.2478913735715,Week 32 a 36
2024-08-22 22:00:00,1399.2478913735715,Week 32 a 36
2024-08-22 23:00:00,1399.2478913735715,Week 32 a 36
2024-08-23 00:00:00,1399.2478913735715,Week 32 a 36
2024-08-23 01:00:00,1399.2478913735715,Week 32 a 36
2024-08-23 02:00:00,1399.2478913735715,Week 32 a 36
2024-08-23 03:00:00,1399.2478913735715,Week 32 a 36
2024-08-23 04:00:00,1399.2478913735715,Week 32 a 36
2024-08-23 05:00:00,1399.2478913735715,Week 32 a 36
2024-08-23 06:00:00,1399.2478913735715,Week 32 a 36
2024-08-23 07:00:00,1399.2478913735715,Week 32 a 36
2024-08-23 08:00:00,1399.2478913735715,Week 32 a 36
2024-08-23 09:00:00,1399.2478913735715,Week 32 a 36
2024-08-23 10:00:00,1399.2478913735715,Week 32 a 36
2024-08-23 11:00:00,1399.2478913735715,Week 32 a 36
2024-08-23 12:00:00,1399.2478913735715,Week 32 a 36
2024-08-23 13:00:00,1399.2478913735715,Week 32 a 36
2024-08-23 14:00:00,1399.2478913735715,Week 32 a 36
2024-08-23 15:00:00,1399.2478913735715,Week 32 a 36
2024-08-23 16:00:00,1399.2478913735715,Week 32 a 36
2024-08-23 17:00:00,1399.2478913735715,Week 32 a 36
2024-08-23 18:00:00,1394.0777269253128,Week 32 a 36
2024-08-23 19:00:00,1399.2478913735715,Week 32 a 36
2024-08-23 20:00:00,1399.2478913735715,Week 32 a 36
2024-08-23 21:00:00,1399.2478913735715,Week 32 a 36
2024-08-23 22:00:00,1399.2478913735715,Week 32 a 36
2024-08-23 23:00:00,1399.2478913735715,Week 32 a 36
2024-08-24 00:00:00,1399.2478913735715,Week 32 a 36
2024-08-24 01:00:00,1399.2478913735715,Week 32 a 36
2024-08-24 02:00:00,1399.2478913735715,Week 32 a 36
2024-08-24 03:00:00,1399.2478913735715,Week 32 a 36
2024-08-24 04:00:00,1399.2478913735715,Week 32 a 36
2024-08-24 05:00:00,1399.2478913735715,Week 32 a 36
2024-08-24 06:00:00,1399.2478913735715,Week 32 a 36
2024-08-24 07:00:00,1399.2478913735715,Week 32 a 36
2024-08-24 08:00:00,1399.2478913735715,Week 32 a 36
2024-08-24 09:00:00,1399.2478913735715,Week 32 a 36
2024-08-24 10:00:00,1399.2478913735715,Week 32 a 36
2024-08-24 11:00:00,1399.2478913735715,Week 32 a 36
2024-08-24 12:00:00,1399.2478913735715,Week 32 a 36
2024-08-24 13:00:00,1399.2478913735715,Week 32 a 36
2024-08-24 14:00:00,1399.2478913735715,Week 32 a 36
2024-08-24 15:00:00,1394.3856283204846,Week 32 a 36
2024-08-24 16:00:00,1399.2478913735715,Week 32 a 36
2024-08-24 17:00:00,1399.2478913735715,Week 32 a 36
2024-08-24 18:00:00,1399.2478913735715,Week 32 a 36
2024-08-24 19:00:00,1399.2478913735715,Week 32 a 36
2024-08-24 20:00:00,1399.2478913735715,Week 32 a 36
2024-08-24 21:00:00,1399.2478913735715,Week 32 a 36
2024-08-24 22:00:00,1399.2478913735715,Week 32 a 36
2024-08-24 23:00:00,1399.2478913735715,Week 32 a 36
2024-08-25 00:00:00,1399.2478913735715,Week 32 a 36
2024-08-25 01:00:00,1399.2478913735715,Week 32 a 36
2024-08-25 02:00:00,1399.2478913735715,Week 32 a 36
2024-08-25 03:00:00,1399.2478913735715,Week 32 a 36
2024-08-25 04:00:00,1399.2478913735715,Week 32 a 36
2024-08-25 05:00:00,1399.2478913735715,Week 32 a 36
2024-08-25 06:00:00,1396.7495704744576,Week 32 a 36
2024-08-25 07:00:00,1399.2478913735715,Week 32 a 36
2024-08-25 08:00:00,1399.2478913735715,Week 32 a 36
2024-08-25 09:00:00,1394.908522278069,Week 32 a 36
2024-08-25 10:00:00,1399.2478913735715,Week 32 a 36
2024-08-25 11:00:00,1399.2478913735715,Week 32 a 36
2024-08-25 12:00:00,1810.176810390452,Week 32 a 36
2024-08-25 13:00:00,1888.474185337252,Week 32 a 36
2024-08-25 14:00:00,1890.272651362237,Week 32 a 36
2024-08-25 15:00:00,1892.878274725364,Week 32 a 36
2024-08-25 16:00:00,1894.1760801903745,Week 32 a 36
2024-08-25 17:00:00,1894.7615775504871,Week 32 a 36
2024-08-25 18:00:00,1896.2130623269995,Week 32 a 36
2024-08-25 19:00:00,1896.8645021187167,Week 32 a 36
2024-08-25 20:00:00,1897.5197478084524,Week 32 a 36
2024-08-25 21:00:00,1899.0367259861048,Week 32 a 36
2024-08-25 22:00:00,1900.7285129992697,Week 32 a 36
2024-08-25 23:00:00,1902.3200021931848,Week 32 a 36
2024-08-26 00:00:00,1903.936596517413,Week 32 a 36
2024-08-26 01:00:00,1905.5876361939277,Week 32 a 36
2024-08-26 02:00:00,1900.384157810551,Week 32 a 36
2024-08-26 03:00:00,1909.0065929,Week 32 a 36
2024-08-26 04:00:00,1911.1989021220836,Week 32 a 36
2024-08-26 05:00:00,1913.3725353085715,Week 32 a 36
2024-08-26 06:00:00,1912.169331396004,Week 32 a 36
2024-08-26 07:00:00,1917.7173360847496,Week 32 a 36
2024-08-26 08:00:00,1919.8958344751784,Week 32 a 36
2024-08-26 09:00:00,1922.034512634476,Week 32 a 36
2024-08-26 10:00:00,1924.1018796423573,Week 32 a 36
2024-08-26 11:00:00,1927.3258961119705,Week 32 a 36
2024-08-26 12:00:00,1929.257689128256,Week 32 a 36
2024-08-26 13:00:00,1930.8504021888157,Week 32 a 36
2024-08-26 14:00:00,1932.765312899492,Week 32 a 36
2024-08-26 15:00:00,1934.3965978719025,Week 32 a 36
2024-08-26 16:00:00,1935.6757948950276,Week 32 a 36
2024-08-26 17:00:00,1953.2074725761847,Week 32 a 36
2024-08-26 18:00:00,1976.5560428255092,Week 32 a 36
2024-08-26 19:00:00,1970.4667164342084,Week 32 a 36
2024-08-26 20:00:00,1972.537743360789,Week 32 a 36
2024-08-26 21:00:00,1974.5267777388092,Week 32 a 36
2024-08-26 22:00:00,1976.0223501712685,Week 32 a 36
2024-08-26 23:00:00,1977.703062929643,Week 32 a 36
2024-08-27 00:00:00,1979.508372130036,Week 32 a 36
2024-08-27 01:00:00,1981.3099406695449,Week 32 a 36
2024-08-27 02:00:00,1982.0574933724165,Week 32 a 36
2024-08-27 03:00:00,1984.636731571728,Week 32 a 36
2024-08-27 04:00:00,1986.329766654016,Week 32 a 36
2024-08-27 05:00:00,1988.05806700553,Week 32 a 36
2024-08-27 06:00:00,1989.8836208001785,Week 32 a 36
2024-08-27 07:00:00,1991.6440422335595,Week 32 a 36
2024-08-27 08:00:00,1993.634841664964,Week 32 a 36
2024-08-27 09:00:00,1995.5879426555573,Week 32 a 36
2024-08-27 10:00:00,1997.668875839324,Week 32 a 36
2024-08-27 11:00:00,2000.4256671286191,Week 32 a 36
2024-08-27 12:00:00,1993.674882470998,Week 32 a 36
2024-08-27 13:00:00,2003.1363844262085,Week 32 a 36
2024-08-27 14:00:00,2005.0418758390888,Week 32 a 36
2024-08-27 15:00:00,2007.018783400655,Week 32 a 36
2024-08-27 16:00:00,2009.0721859608868,Week 32 a 36
2024-08-27 17:00:00,1991.8105851329224,Week 32 a 36
2024-08-27 18:00:00,1983.2452590083756,Week 32 a 36
2024-08-27 19:00:00,1978.5944514744408,Week 32 a 36
2024-08-27 20:00:00,1978.635073539726,Week 32 a 36
2024-08-27 21:00:00,1979.7178089797208,Week 32 a 36
2024-08-27 22:00:00,1980.853219404425,Week 32 a 36
2024-08-27 23:00:00,1982.2498120424505,Week 32 a 36
2024-08-28 00:00:00,1983.7721038651296,Week 32 a 36
2024-08-28 01:00:00,1985.3831450263692,Week 32 a 36
2024-08-28 02:00:00,1987.135802275593,Week 32 a 36
2024-08-28 03:00:00,1988.3582438624744,Week 32 a 36
2024-08-28 04:00:00,1990.1657165908512,Week 32 a 36
2024-08-28 05:00:00,1991.9724189367143,Week 32 a 36
2024-08-28 06:00:00,1993.742880588238,Week 32 a 36
2024-08-28 07:00:00,1995.507169228881,Week 32 a 36
2024-08-28 08:00:00,1997.2686834914227,Week 32 a 36
2024-08-28 09:00:00,1999.031918093304,Week 32 a 36
2024-08-28 10:00:00,2000.8321423044104,Week 32 a 36
2024-08-28 11:00:00,2003.629626289262,Week 32 a 36
2024-08-28 12:00:00,2004.9595295153745,Week 32 a 36
2024-08-28 13:00:00,2006.6216836593055,Week 32 a 36
2024-08-28 14:00:00,2008.2035670337525,Week 32 a 36
2024-08-28 15:00:00,2009.544041454325,Week 32 a 36
2024-08-28 16:00:00,2010.806332553647,Week 32 a 36
2024-08-28 17:00:00,2021.9102462125293,Week 32 a 36
2024-08-28 18:00:00,2026.5170503975924,Week 32 a 36
2024-08-28 19:00:00,2025.6462057509448,Week 32 a 36
2024-08-28 20:00:00,2027.1654592116288,Week 32 a 36
2024-08-28 21:00:00,2033.4830082192325,Week 32 a 36
2024-08-28 22:00:00,2029.5763670750173,Week 32 a 36
2024-08-28 23:00:00,2029.560780185,Week 32 a 36
2024-08-29 00:00:00,2029.560780185,Week 32 a 36
2024-08-29 01:00:00,2029.560780185,Week 32 a 36
2024-08-29 02:00:00,2029.560780185,Week 32 a 36
2024-08-29 03:00:00,2029.560780185,Week 32 a 36
2024-08-29 04:00:00,2033.132732245208,Week 32 a 36
2024-08-29 05:00:00,2039.415375040375,Week 32 a 36
2024-08-29 06:00:00,2041.1668620605412,Week 32 a 36
2024-08-29 07:00:00,2042.9015483590656,Week 32 a 36
2024-08-29 08:00:00,2044.7306515653213,Week 32 a 36
2024-08-29 09:00:00,2046.5554773513447,Week 32 a 36
2024-08-29 10:00:00,2048.375424337,Week 32 a 36
2024-08-29 11:00:00,2051.4481840384824,Week 32 a 36
2024-08-29 12:00:00,2052.880257739909,Week 32 a 36
2024-08-29 13:00:00,2054.290885437841,Week 32 a 36
2024-08-29 14:00:00,2055.024618281594,Week 32 a 36
2024-08-29 15:00:00,2056.866075249775,Week 32 a 36
2024-08-29 16:00:00,2058.3012109300957,Week 32 a 36
2024-08-29 17:00:00,2055.936930958696,Week 32 a 36
2024-08-29 18:00:00,2056.8037431175003,Week 32 a 36
2024-08-29 19:00:00,2055.2658946009697,Week 32 a 36
2024-08-29 20:00:00,2057.339572234353,Week 32 a 36
2024-08-29 21:00:00,2059.4228748611727,Week 32 a 36
2024-08-29 22:00:00,2061.5137762723334,Week 32 a 36
2024-08-29 23:00:00,2063.579612374887,Week 32 a 36
2024-08-30 00:00:00,2065.6274449005296,Week 32 a 36
2024-08-30 01:00:00,2067.725033734238,Week 32 a 36
2024-08-30 02:00:00,2069.8314420856427,Week 32 a 36
2024-08-30 03:00:00,2071.5143865640475,Week 32 a 36
2024-08-30 04:00:00,2073.5695503281663,Week 32 a 36
2024-08-30 05:00:00,2075.600218115809,Week 32 a 36
2024-08-30 06:00:00,2077.696404655667,Week 32 a 36
2024-08-30 07:00:00,2080.0956287346307,Week 32 a 36
2024-08-30 08:00:00,2082.3252535441998,Week 32 a 36
2024-08-30 09:00:00,2083.4623666620973,Week 32 a 36
2024-08-30 10:00:00,2083.2779876213367,Week 32 a 36
2024-08-30 11:00:00,2087.409799753369,Week 32 a 36
2024-08-30 12:00:00,2089.7943973614883,Week 32 a 36
2024-08-30 13:00:00,2091.686635676845,Week 32 a 36
2024-08-30 14:00:00,2095.2211308138094,Week 32 a 36
2024-08-30 15:00:00,2097.7358163766667,Week 32 a 36
2024-08-30 16:00:00,2099.8411136007144,Week 32 a 36
2024-08-30 17:00:00,2101.331351285786,Week 32 a 36
2024-08-30 18:00:00,2098.0791376887173,Week 32 a 36
2024-08-30 19:00:00,2105.052268073494,Week 32 a 36
2024-08-30 20:00:00,2113.382855297208,Week 32 a 36
2024-08-30 21:00:00,2107.9959361345027,Week 32 a 36
2024-08-30 22:00:00,2108.330441601553,Week 32 a 36
2024-08-30 23:00:00,2109.3648685049466,Week 32 a 36
2024-08-31 00:00:00,2110.9606779708797,Week 32 a 36
2024-08-31 01:00:00,2112.662194390898,Week 32 a 36
2024-08-31 02:00:00,2114.257080377102,Week 32 a 36
2024-08-31 03:00:00,2115.573759694332,Week 32 a 36
2024-08-31 04:00:00,2117.6359269531786,Week 32 a 36
2024-08-31 05:00:00,2119.729844864244,Week 32 a 36
2024-08-31 06:00:00,2121.756325816381,Week 32 a 36
2024-08-31 07:00:00,2123.8370694990776,Week 32 a 36
2024-08-31 08:00:00,2125.9243423404287,Week 32 a 36
2024-08-31 09:00:00,2128.2707444315893,Week 32 a 36
2024-08-31 10:00:00,2130.4561831214824,Week 32 a 36
2024-08-31 11:00:00,2133.451194520226,Week 32 a 36
2024-08-31 12:00:00,2135.180019044049,Week 32 a 36
2024-08-31 13:00:00,2133.238348724813,Week 32 a 36
2024-08-31 14:00:00,2138.850233415624,Week 32 a 36
2024-08-31 15:00:00,2140.4779663246686,Week 32 a 36
2024-08-31 16:00:00,2142.6126673904764,Week 32 a 36
2024-08-31 17:00:00,2152.644318307651,Week 32 a 36
2024-08-31 18:00:00,2161.3506860477883,Week 32 a 36
2024-08-31 19:00:00,2162.277941719224,Week 32 a 36
2024-08-31 20:00:00,2163.5302600562504,Week 32 a 36
2024-08-31 21:00:00,2171.396518424081,Week 32 a 36
2024-08-31 22:00:00,2166.405991847215,Week 32 a 36
2024-08-31 23:00:00,2167.753582326497,Week 32 a 36
2024-09-01 00:00:00,2169.601425965236,Week 32 a 36
2024-09-01 01:00:00,2171.3920500011536,Week 32 a 36
2024-09-01 02:00:00,2172.929188862513,Week 32 a 36
2024-09-01 03:00:00,2174.160132703225,Week 32 a 36
2024-09-01 04:00:00,2176.002530917738,Week 32 a 36
2024-09-01 05:00:00,2179.8512531990427,Week 32 a 36
2024-09-01 06:00:00,2180.0419274355654,Week 32 a 36
2024-09-01 07:00:00,2182.017068773768,Week 32 a 36
2024-09-01 08:00:00,2184.1503005026607,Week 32 a 36
2024-09-01 09:00:00,2186.2012826217083,Week 32 a 36
2024-09-01 10:00:00,2188.593348591572,Week 32 a 36
2024-09-01 11:00:00,2191.794891714549,Week 32 a 36
2024-09-01 12:00:00,2193.545363585468,Week 32 a 36
2024-09-01 13:00:00,2195.17060426688,Week 32 a 36
2024-09-01 14:00:00,2197.02216837925,Week 32 a 36
2024-09-01 15:00:00,2198.67838678669,Week 32 a 36
2024-09-01 16:00:00,2201.4507822021387,Week 32 a 36
2024-09-01 17:00:00,2198.60591419685,Week 32 a 36
2024-09-01 18:00:00,2197.097463597226,Week 32 a 36
2024-09-01 19:00:00,2198.3977506738224,Week 32 a 36
2024-09-01 20:00:00,2199.80226891,Week 32 a 36
2024-09-01 21:00:00,2201.7398500042027,Week 32 a 36
2024-09-01 22:00:00,2203.105192220631,Week 32 a 36
2024-09-01 23:00:00,2203.286769327816,Week 32 a 36
2024-09-02 00:00:00,2205.557310492549,Week 32 a 36
2024-09-02 01:00:00,2213.069538834798,Week 32 a 36
2024-09-02 02:00:00,2208.322255902592,Week 32 a 36
2024-09-02 03:00:00,2209.1168731209427,Week 32 a 36
2024-09-02 04:00:00,2210.4969862401285,Week 32 a 36
2024-09-02 05:00:00,2211.6901446646666,Week 32 a 36
2024-09-02 06:00:00,2213.490269929351,Week 32 a 36
2024-09-02 07:00:00,2215.2833978569165,Week 32 a 36
2024-09-02 08:00:00,2217.010048126595,Week 32 a 36
2024-09-02 09:00:00,2218.844809147119,Week 32 a 36
2024-09-02 10:00:00,2220.3337552317976,Week 32 a 36
2024-09-02 11:00:00,2223.048971540084,Week 32 a 36
2024-09-02 12:00:00,2225.0278431425595,Week 32 a 36
2024-09-02 13:00:00,2226.988808432774,Week 32 a 36
2024-09-02 14:00:00,2228.81269015784,Week 32 a 36
2024-09-02 15:00:00,2230.6485974433517,Week 32 a 36
2024-09-02 16:00:00,2232.7455492356607,Week 32 a 36
2024-09-02 17:00:00,2229.6555760835427,Week 32 a 36
2024-09-02 18:00:00,2227.3062948117977,Week 32 a 36
2024-09-02 19:00:00,2229.197990622383,Week 32 a 36
2024-09-02 20:00:00,2230.9879070234524,Week 32 a 36
2024-09-02 21:00:00,2232.2239545468656,Week 32 a 36
2024-09-02 22:00:00,2234.0316396689163,Week 32 a 36
2024-09-02 23:00:00,2234.939478145721,Week 32 a 36
2024-09-03 00:00:00,2236.299112544603,Week 32 a 36
2024-09-03 01:00:00,2237.92770279298,Week 32 a 36
2024-09-03 02:00:00,2239.585711946891,Week 32 a 36
2024-09-03 03:00:00,2240.7165908776765,Week 32 a 36
2024-09-03 04:00:00,2242.5238528907857,Week 32 a 36
2024-09-03 05:00:00,2244.3375344237497,Week 32 a 36
2024-09-03 06:00:00,2246.1037298500178,Week 32 a 36
2024-09-03 07:00:00,2247.834863654595,Week 32 a 36
2024-09-03 08:00:00,2249.6176729009467,Week 32 a 36
2024-09-03 09:00:00,2251.377571878458,Week 32 a 36
2024-09-03 10:00:00,2253.318517606446,Week 32 a 36
2024-09-03 11:00:00,2256.3763829845298,Week 32 a 36
2024-09-03 12:00:00,2257.7173557820583,Week 32 a 36
2024-09-03 13:00:00,2259.0694534476406,Week 32 a 36
2024-09-03 14:00:00,2260.2440707610003,Week 32 a 36
2024-09-03 15:00:00,2261.458685080075,Week 32 a 36
2024-09-03 16:00:00,2271.530144585048,Week 32 a 36
2024-09-03 17:00:00,2270.6657298351934,Week 32 a 36
2024-09-03 18:00:00,2277.0107604403693,Week 32 a 36
2024-09-03 19:00:00,2278.22121569456,Week 32 a 36
2024-09-03 20:00:00,2279.712051365781,Week 32 a 36
2024-09-03 21:00:00,2281.21631530248,Week 32 a 36
2024-09-03 22:00:00,2282.9282761627137,Week 32 a 36
2024-09-03 23:00:00,2276.0267242934488,Week 32 a 36
2024-09-04 00:00:00,2285.9472224511974,Week 32 a 36
2024-09-04 01:00:00,2287.813965821684,Week 32 a 36
2024-09-04 02:00:00,2290.6948307744487,Week 32 a 36
2024-09-04 03:00:00,2290.692841619032,Week 32 a 36
2024-09-04 04:00:00,2292.621193975988,Week 32 a 36
2024-09-04 05:00:00,2294.4142810261965,Week 32 a 36
2024-09-04 06:00:00,2296.256265094554,Week 32 a 36
2024-09-04 07:00:00,2298.187059593286,Week 32 a 36
2024-09-04 08:00:00,2300.184510562345,Week 32 a 36
2024-09-04 09:00:00,2302.193244287899,Week 32 a 36
2024-09-04 10:00:00,2304.2551767816385,Week 32 a 36
2024-09-04 11:00:00,2307.4578562899283,Week 32 a 36
2024-09-04 12:00:00,2308.969151279857,Week 32 a 36
2024-09-04 13:00:00,2316.1812681466304,Week 32 a 36
2024-09-04 14:00:00,2312.659222705317,Week 32 a 36
2024-09-04 15:00:00,2314.596563305655,Week 32 a 36
2024-09-04 16:00:00,2316.2531715621444,Week 32 a 36
2024-09-04 17:00:00,2313.3927472614005,Week 32 a 36
2024-09-04 18:00:00,2311.74020097187,Week 32 a 36
2024-09-04 19:00:00,2313.3868448468006,Week 32 a 36
2024-09-04 20:00:00,2313.5036499461016,Week 32 a 36
2024-09-04 21:00:00,2313.66983540337,Week 32 a 36
